"i","j","id","sc","bx1","bx2","bx3","year","eventid","x1","x2","x3","x4","error","y","ratio"
5,29,149,48.8749785039976,1.17921447753906,1.56666666666667,1.5,2,1049,2.3619936725743,2.55973117613682,2.7525639413754,3.19988266820283,-0.503080707111249,59.2962863527858,1.21322378377999
5,30,150,51.5484548537714,1.12359619140625,1.58333333333333,1.5,2,1050,2.16285654901605,2.99887806377363,3.1326575898267,1.7448365556914,-0.271535067494377,63.1543071530244,1.22514452338437
6,1,151,1.01685340540722,1.07379150390625,1.11666666666667,1.5,2,1051,-0.156339231193427,0.710819339226173,-0.0548219624616229,-0.0406603330671822,0.267412122310279,1.82790510797822,1.79760927018403
6,2,152,2.06817317241739,1.142822265625,1.13333333333333,1.5,2,1052,0.868125427877062,-0.512447624862162,0.611447180374887,1.15699028401154,0.142751975811263,3.53943501228034,1.71138232498358
6,3,153,3.15512754226943,1.20709228515625,1.15,1.5,2,1053,-0.366180601417333,0.00579529522807415,-0.803980881265171,-0.521942624861089,-0.861693576720901,0.652113454218321,0.206683706278722
6,4,154,4.27892435387168,1.2666015625,1.16666666666667,1.5,2,1054,0.327924157770701,-0.447633461251662,0.943473632944401,-0.806962484620481,-0.537062785485181,5.05018223029003,1.18024573762808
6,5,155,5.44081238596938,1.32135009765625,1.18333333333333,1.5,2,1055,-0.105596780187407,0.130616831014594,0.81603401416963,0.524762040045782,-0.16923870364004,6.5106576378049,1.19663336574413
6,6,156,6.6420827448051,1.371337890625,1.2,1.5,2,1056,1.03891951524754,-0.216884299650399,0.204922494546831,0.0756824293189604,0.723716806807708,8.83763183042129,1.33055129994178
6,7,157,7.88407029881404,1.41656494140625,1.21666666666667,1.5,2,1057,0.996394709788633,-0.171520556313079,0.422201389128508,0.453140551288907,-0.0798832299669604,9.64026362271483,1.22275211373559
6,8,158,9.16815516194857,1.45703125,1.23333333333333,1.5,2,1058,0.741781308784514,0.823527649676586,0.565070970012137,0.154079819375298,-0.404251395022515,11.707992870777,1.27702822039594
6,9,159,10.4957642272801,1.49273681640625,1.25,1.5,2,1059,1.20369193906927,1.2737249223966,0.325048919490982,0.899238315939876,-0.423207279141453,13.949081753431,1.329020112435
6,10,160,11.8683727525827,1.523681640625,1.26666666666667,1.5,2,1060,0.493338517503907,0.617918396423517,0.311678734770122,0.228348470695333,-0.458688221841428,13.4115901101001,1.13002771228108
6,11,161,13.2875059996601,1.54986572265625,1.28333333333333,1.5,2,1061,1.05697928342673,0.332488702358887,0.0434729684797363,0.890717174210603,0.331402568361423,15.7489878163759,1.18524784235497
6,12,162,14.7547409292381,1.5712890625,1.3,1.5,2,1062,1.63347012166784,0.687678781171623,1.84639307264706,0.56206378018818,-0.0837819410627821,20.9011847487662,1.41657416073964
6,13,163,16.2717079533052,1.58795166015625,1.31666666666667,1.5,2,1063,0.640213783814601,1.12995716533982,1.12599644409531,1.95161139177838,0.152288087893958,20.6173961825696,1.26707019581073
6,14,164,17.8400927468495,1.599853515625,1.33333333333333,1.5,2,1064,1.08081227501883,1.4014899524325,0.88228396300662,1.08995759076772,-0.0182237293577263,22.7430895498312,1.27483023056859
6,15,165,19.4616381210038,1.60699462890625,1.35,1.5,2,1065,0.793279798793646,0.896023760703471,0.522918404897842,1.29073822728181,0.0880885577490027,22.8185327389305,1.17248777297445
6,16,166,21.1381459596826,1.609375,1.36666666666667,1.5,2,1066,1.34111364302326,0.132037347694332,1.54266216842493,2.17467142519648,-0.504481662480013,25.2864633609295,1.19624793059709
6,17,167,22.8714792218598,1.60699462890625,1.38333333333333,1.5,2,1067,2.00985756995462,0.869458103924013,1.15757819260433,1.34724885715438,-0.511291996764799,28.52913521088,1.247367296804
6,18,168,24.6635640117153,1.599853515625,1.4,1.5,2,1068,0.640758014628207,0.939292579527797,0.936607816303191,1.4202483407582,0.352199692156454,28.7608040020333,1.16612521971163
6,19,169,26.5163917189489,1.58795166015625,1.41666666666667,1.5,2,1069,1.40411949504966,1.01236021332028,1.29077302875922,1.72074234045635,0.116267489964075,32.232669604144,1.21557525419683
6,20,170,28.4320212316403,1.5712890625,1.43333333333333,1.5,2,1070,1.36050517663466,1.67286287559486,1.07405903587815,1.91928174907621,-0.445896823938588,34.1327299867255,1.20050311262223
6,21,171,30.4125812241143,1.54986572265625,1.45,1.5,2,1071,1.30077120170902,2.59547531661163,2.26201717357768,1.44793829027284,-0.267154563302408,39.3179123288125,1.29281733895172
6,22,172,32.4602725223537,1.523681640625,1.46666666666667,1.5,2,1072,1.71972792345419,2.10024547763066,1.07553777244518,1.34359559737997,-1.29318072599135,38.4810763527257,1.18548223297342
6,23,173,34.5773705495876,1.49273681640625,1.48333333333333,1.5,2,1073,1.28411832098692,0.912154410190507,1.8105755025179,0.735204861368117,0.832358454077089,41.3954719935831,1.19718391929825
6,24,174,36.766227854774,1.45703125,1.5,1.5,2,1074,2.69865220418785,1.00804822358177,1.07948900567968,2.38098369936771,-0.427968792051239,43.401585500998,1.1804742567672
6,25,175,39.0292767267848,1.41656494140625,1.51666666666667,1.5,2,1075,1.73660654908767,1.88448075514133,1.25119061813996,2.03531867208507,-0.4549328583886,45.7692748953579,1.1726908293934
6,26,176,41.369031897199,1.371337890625,1.53333333333333,1.5,2,1076,1.72443779993524,1.58624189613995,1.33077659731713,0.978188205500024,-0.568982846839112,47.5932384154941,1.15045569675795
6,27,177,43.7880933347085,1.32135009765625,1.55,1.5,2,1077,2.51818333912453,1.76431517484737,2.84117601553575,2.29254653901136,-0.648035424772903,53.4639122553212,1.22096917640721
6,28,178,46.2891491342386,1.2666015625,1.56666666666667,1.5,2,1078,1.93714752403497,2.61405467984643,1.7887367850747,1.27189379499604,0.0389201802077527,55.5601209045535,1.20028390980852
6,29,179,48.8749785039976,1.20709228515625,1.58333333333333,1.5,2,1079,2.12627895170331,2.67373674963046,3.46433044819668,3.04191237143222,0.510276539025616,61.3817821542577,1.2558937933699
6,30,180,51.5484548537714,1.142822265625,1.6,1.5,2,1080,2.99108119586339,2.68445849661363,3.38522220922491,2.07916022867803,-0.194994596702237,64.1447013544132,1.24435740191193
7,1,181,1.01685340540722,1.08277893066406,1.13333333333333,1.5,2,1081,0.161233501400787,0.549629215427107,0.598324835061487,-0.892331668601435,0.244556293821412,2.95639030087222,2.90739086396457
7,2,182,2.06817317241739,1.16021728515625,1.15,1.5,2,1082,0.119798430517244,0.618199040005177,0.11878079937088,0.334467622628453,-0.740032328179413,2.35623314912095,1.13928232922916
7,3,183,3.15512754226943,1.23231506347656,1.16666666666667,1.5,2,1083,0.706499879766088,-0.0925819410736587,0.883283283736039,0.665837291270565,0.562273529995144,5.80494417746283,1.83984453867352
7,4,184,4.27892435387168,1.299072265625,1.18333333333333,1.5,2,1084,0.0565390790241359,0.291375313404307,-0.228891494031607,0.139453519270158,0.79609499028426,5.14992457345453,1.20355588170068
7,5,185,5.44081238596938,1.36048889160156,1.2,1.5,2,1085,0.189715628864363,0.0396165017598453,0.229522722820413,0.526271960275806,0.159268562686407,6.25001084063139,1.14872750561088
7,6,186,6.6420827448051,1.41656494140625,1.21666666666667,1.5,2,1086,-0.0326306019117624,0.86577665364106,0.195165833280688,0.865070288034598,-0.0840120924515626,7.85795763085267,1.18305626905936
7,7,187,7.88407029881404,1.46730041503906,1.23333333333333,1.5,2,1087,0.490145988023409,0.96308096155757,0.426813823684997,-0.000980085424277577,0.321229775148282,10.752512073734,1.36382752388083
7,8,188,9.16815516194857,1.5126953125,1.25,1.5,2,1088,-0.1547176937607,-0.0208509007165739,0.615339113908359,0.216727209675267,-0.202320126121011,9.62873935068175,1.05023739024889
7,9,189,10.4957642272801,1.55274963378906,1.26666666666667,1.5,2,1089,0.501571886669349,1.2217388483907,-0.037491180571339,0.765811385687269,-0.258396890959,12.507482003437,1.1916694899575
7,10,190,11.8683727525827,1.58746337890625,1.28333333333333,1.5,2,1090,0.95839543684314,0.243781263189183,-0.0223944507986673,0.29984306254876,-0.254567185296009,13.4144841706808,1.13027155873257
7,11,191,13.2875059996601,1.61683654785156,1.3,1.5,2,1091,0.432598192548699,1.05753916665585,0.597610328733446,1.47137453260063,-0.413126933917516,15.8450360437426,1.19247630399173
7,12,192,14.7547409292381,1.640869140625,1.31666666666667,1.5,2,1092,2.16706574022867,0.628398602058631,1.06226811464865,1.0535675863726,-0.518210085595183,20.2131958071733,1.36994582989381
7,13,193,16.2717079533052,1.65956115722656,1.33333333333333,1.5,2,1093,0.489886284260409,1.44451035418611,0.182616917866767,0.927450518885408,-0.351189800985755,18.9334535835177,1.16358120720031
7,14,194,17.8400927468495,1.67291259765625,1.35,1.5,2,1094,0.262840537911935,-0.0958797893379004,0.661790048816858,1.30905574379828,-0.664744031161899,18.4783053203543,1.03577406141106
7,15,195,19.4616381210038,1.68092346191406,1.36666666666667,1.5,2,1095,0.21071300652307,1.3281593186043,1.03110743500277,0.962548241217415,0.0685057060065927,23.2461484846689,1.19446001102963
7,16,196,21.1381459596826,1.68359375,1.38333333333333,1.5,2,1096,1.46402866460549,1.87855561531368,1.12198511455419,0.770978401910929,0.14002802205978,28.0246497643082,1.32578561136632
7,17,197,22.8714792218598,1.68092346191406,1.4,1.5,2,1097,0.893501039063446,2.29254560919262,0.744992421315954,0.814770097041394,-0.0554192890649567,28.6450192774447,1.25243404676978
7,18,198,24.6635640117153,1.67291259765625,1.41666666666667,1.5,2,1098,1.25030612705318,0.394914640311176,0.495829630972203,1.42157562860822,-0.397639404518724,27.6607843316364,1.12152421760689
7,19,199,26.5163917189489,1.65956115722656,1.43333333333333,1.5,2,1099,0.375719553170378,0.738808019578162,0.927407803506118,1.55205006917716,0.708590257380466,30.298581419436,1.14263591142321
7,20,200,28.4320212316403,1.640869140625,1.45,1.5,2,1100,1.37404138205869,1.82562433250117,1.97521273502328,2.16116532115432,-0.114943579145025,36.1816741389187,1.27256777997388
7,21,201,30.4125812241143,1.61683654785156,1.46666666666667,1.5,2,1101,2.24782750166991,1.30835504595586,0.945541365383834,1.64917304831788,0.882478103619929,38.2666617678443,1.25825103386826
7,22,202,32.4602725223537,1.58746337890625,1.48333333333333,1.5,2,1102,1.68360743173118,0.6739890620956,1.2469109119854,1.56050400018337,-0.50467298166524,37.4983814931027,1.15520846189075
7,23,203,34.5773705495876,1.55274963378906,1.5,1.5,2,1103,1.63934728117308,1.28907188181974,1.80182140399649,2.40677070434183,0.0600770656283853,41.8192834344349,1.20944082125799
7,24,204,36.766227854774,1.5126953125,1.51666666666667,1.5,2,1104,1.35345969007553,2.06785085846937,2.15417215336092,2.0721905140037,-0.0741677461051487,45.1069309362238,1.22685773243846
7,25,205,39.0292767267848,1.46730041503906,1.53333333333333,1.5,2,1105,2.03079377054473,1.85252650797239,1.89354960281447,1.85851537418676,-0.483754138459194,47.206172180484,1.2095067123826
7,26,206,41.369031897199,1.41656494140625,1.55,1.5,2,1106,2.21120232558971,1.38021276914141,2.0231231720387,2.40967407561032,-0.403301442776144,49.2720566974365,1.19103721885192
7,27,207,43.7880933347085,1.36048889160156,1.56666666666667,1.5,2,1107,2.94329821697678,1.66938606480065,2.48316073598951,2.45662689081126,-0.660682951214086,53.4718475178673,1.22115039604803
7,28,208,46.2891491342386,1.299072265625,1.58333333333333,1.5,2,1108,2.79848793868303,2.88144339640273,2.97913819056064,1.66450321971206,0.0374311024155003,58.993010966962,1.27444578417033
7,29,209,48.8749785039976,1.23231506347656,1.6,1.5,2,1109,3.07281897075681,2.43875626431371,1.82370358277389,2.62367548343153,-0.403035127668076,58.8961898783925,1.20503766305647
7,30,210,51.5484548537714,1.16021728515625,1.61666666666667,1.5,2,1110,2.33175170363473,2.73145972796622,1.87227378169766,2.90199028032379,-0.348507614438227,61.1295564366746,1.18586593157995
8,1,211,1.01685340540722,1.0908203125,1.15,1.5,2,1111,0.295537121977356,-0.417567563192443,-0.214170567489818,0.143319168613174,0.517613228991853,1.05538598124373,1.03789393400426
8,2,212,2.06817317241739,1.17578125,1.16666666666667,1.5,2,1112,-0.713831717553072,-0.0143169634145027,0.409445713189252,0.0312609922073963,0.12955630448929,1.95588497355278,0.94570657797801
8,3,213,3.15512754226943,1.2548828125,1.18333333333333,1.5,2,1113,-0.243406587204186,1.07355473943086,-0.0103169931483304,0.982333005011193,-0.500842052422347,3.60373636571929,1.14218405355721
8,4,214,4.27892435387168,1.328125,1.2,1.5,2,1114,0.629559441002723,0.399914266956127,1.10012232749251,0.918638985273891,-0.164760221401486,7.08037837663805,1.65470987357641
8,5,215,5.44081238596938,1.3955078125,1.21666666666667,1.5,2,1115,0.447918202963741,-0.142172993338481,0.861980813765466,0.305417728464605,0.024545311787642,7.21042512810693,1.32524788884487
8,6,216,6.6420827448051,1.45703125,1.23333333333333,1.5,2,1116,0.143500849659766,-0.766035123828819,0.388264501845255,0.614437623594154,-0.534358804769089,5.95442926243751,0.896470202376594
8,7,217,7.88407029881404,1.5126953125,1.25,1.5,2,1117,-0.380889565668326,0.949653789685822,0.656009005566166,0.0530734061741924,0.0682928725633608,9.54727405626729,1.2109574996691
8,8,218,9.16815516194857,1.5625,1.26666666666667,1.5,2,1118,0.186093530387718,0.312389260488221,1.03415212576376,0.550711252966277,0.148342383615764,11.5541899387259,1.26025244279027
8,9,219,10.4957642272801,1.6064453125,1.28333333333333,1.5,2,1119,0.574548229710843,0.547459242652318,-0.626520412171283,0.747536968563521,0.566244454108108,11.7477810682926,1.11928782067706
8,10,220,11.8683727525827,1.64453125,1.3,1.5,2,1120,0.398951293077552,0.603205020833764,0.902829952851857,0.657403283723677,0.169645815077279,14.8325178927156,1.2497516046998
8,11,221,13.2875059996601,1.6767578125,1.31666666666667,1.5,2,1121,-0.0991656885342169,0.373071643568594,0.740550926517199,0.683990834616225,-0.0687772315363155,14.6544893122832,1.10287734302119
8,12,222,14.7547409292381,1.703125,1.33333333333333,1.5,2,1122,0.0656939661140914,0.89374059292436,0.794870479318862,0.176473027545865,0.432238390357598,17.6828241985112,1.19845033425635
8,13,223,16.2717079533052,1.7236328125,1.35,1.5,2,1123,1.11403392852691,0.438338611627777,0.486240684580205,1.25429075283799,-0.573815560121912,18.9391959791984,1.16393411395706
8,14,224,17.8400927468495,1.73828125,1.36666666666667,1.5,2,1124,1.44959544765736,0.170835175837698,1.19823529775428,0.469008405891196,-0.29946186012168,22.0912631604189,1.23829306685192
8,15,225,19.4616381210038,1.7470703125,1.38333333333333,1.5,2,1125,1.45302086009184,2.62207308923107,0.760140151570821,0.449814367674056,0.0264617658978365,26.7940408291372,1.37676184617881
8,16,226,21.1381459596826,1.75,1.4,1.5,2,1126,0.851546316440335,1.76254771201537,1.31737673690078,0.819158902524783,-0.275426706224531,26.7965572094013,1.26768720683977
8,17,227,22.8714792218598,1.7470703125,1.41666666666667,1.5,2,1127,0.622462366495991,0.644403952457809,1.6600282835301,1.8583277042832,0.729639222952585,28.0915519905764,1.22823503097812
8,18,228,24.6635640117153,1.73828125,1.43333333333333,1.5,2,1128,1.42316010062785,1.6141480429128,0.876601526480141,1.06834925843199,1.1203835383732,31.8863145533199,1.29285104691981
8,19,229,26.5163917189489,1.7236328125,1.45,1.5,2,1129,0.835642140384701,0.928309940184658,1.76832402677515,1.06842825108917,-0.65995284870388,31.2953145363503,1.18022523079512
8,20,230,28.4320212316403,1.703125,1.46666666666667,1.5,2,1130,1.39557794731215,1.30308185441452,1.07747204656975,1.0252517542863,0.598662335672976,34.9349220484918,1.22871750002827
8,21,231,30.4125812241143,1.6767578125,1.48333333333333,1.5,2,1131,1.61783306645882,1.22563529305407,1.88247450056958,0.775664450911153,-0.104441861682934,37.6625910314883,1.23838850618919
8,22,232,32.4602725223537,1.64453125,1.5,1.5,2,1132,2.95918330966518,1.82847969088258,1.85844768054668,1.01805476313626,-0.317291409812974,42.5398415969074,1.31052016176428
8,23,233,34.5773705495876,1.6064453125,1.51666666666667,1.5,2,1133,0.83118783973483,1.33313528043939,1.6294236304644,1.60034700070908,-0.222343470080473,40.1563421761525,1.16134748067566
8,24,234,36.766227854774,1.5625,1.53333333333333,1.5,2,1134,2.21722637631553,1.75035229916352,0.743469955522315,1.40263840534224,0.313656967668354,44.3433794941029,1.20608999294838
8,25,235,39.0292767267848,1.5126953125,1.55,1.5,2,1135,1.51507856284133,1.03914198420196,2.52402354631603,2.01395066060466,-0.452316107667474,46.2655182541837,1.18540547338488
8,26,236,41.369031897199,1.45703125,1.56666666666667,1.5,2,1136,2.09047346009852,2.0948485471982,1.55634845813229,2.43086746492127,-0.149613889771546,49.8817552438956,1.20577526125945
8,27,237,43.7880933347085,1.3955078125,1.58333333333333,1.5,2,1137,1.86681358031835,1.33374681650721,2.3250019848453,2.16369163409327,0.462520444865592,52.4550354854605,1.19792919697378
8,28,238,46.2891491342386,1.328125,1.6,1.5,2,1138,2.10037886017653,2.12284220020418,2.78838001114751,1.63356558210766,0.870257095608332,57.5280894405669,1.24279859354803
8,29,239,48.8749785039976,1.2548828125,1.61666666666667,1.5,2,1139,2.53157935402375,2.92396059133051,2.28550474470092,3.23272721125549,0.35578244253258,60.5629231060768,1.23913963667776
8,30,240,51.5484548537714,1.17578125,1.63333333333333,1.5,2,1140,2.91046932746582,3.53384311381253,2.71181212763543,2.0042261835706,-0.426717526737505,64.3834745349819,1.24898941622246
9,1,241,1.01685340540722,1.09791564941406,1.16666666666667,1.5,2,1141,0.46383540644035,0.100730888105737,0.111589200748257,0.106984932510093,-0.0137553929194567,1.79725333455004,1.7674655215717
9,2,242,2.06817317241739,1.18951416015625,1.18333333333333,1.5,2,1142,0.550683093254502,-0.151463984594533,-0.448390945829072,0.778420558169439,0.578301270298783,2.44970097938724,1.18447575476666
9,3,243,3.15512754226943,1.27479553222656,1.2,1.5,2,1143,0.999159793967726,0.435776034359754,0.00287587651412111,-0.512801551702021,-0.493084492456515,4.46301254714627,1.41452682573209
9,4,244,4.27892435387168,1.353759765625,1.21666666666667,1.5,2,1144,0.661909577478338,0.181614326791222,-0.195466558526605,-0.320978868920299,-0.710500791417358,4.39225437673242,1.02648563365188
9,5,245,5.44081238596938,1.42640686035156,1.23333333333333,1.5,2,1145,-0.321215151928732,-0.154457199900108,0.153408852784499,1.0323786041818,0.0560008013592143,5.07824575693519,0.933361674082135
9,6,246,6.6420827448051,1.49273681640625,1.25,1.5,2,1146,-0.203792064454057,-0.047118121505024,0.0768429400668617,1.04878475177015,0.683068535548597,7.0773101210707,1.0655257383847
9,7,247,7.88407029881404,1.55274963378906,1.26666666666667,1.5,2,1147,0.980280307372113,0.871302907114869,0.687269589438964,0.239072538667086,-0.495400816903215,11.0453541033641,1.40097103206013
9,8,248,9.16815516194857,1.6064453125,1.28333333333333,1.5,2,1148,0.753196756255716,-0.0401024532827264,0.981479719628356,0.944375403940272,-0.464863044241944,11.3340162805802,1.23623739785958
9,9,249,10.4957642272801,1.65382385253906,1.3,1.5,2,1149,0.640537496310329,1.01096167019261,1.32844644461421,0.505288048354675,0.0619501294278299,14.9239703847233,1.4219041188
9,10,250,11.8683727525827,1.69488525390625,1.31666666666667,1.5,2,1150,0.881005377874067,0.402876708275315,1.25493373791277,0.46595792707517,-0.376379875422622,15.3980508401626,1.29740202478994
9,11,251,13.2875059996601,1.72962951660156,1.33333333333333,1.5,2,1151,0.932924769825858,0.439469842003272,0.328367597697629,1.07338328809783,-0.0088352096542675,15.9707961945495,1.20194084540455
9,12,252,14.7547409292381,1.758056640625,1.35,1.5,2,1152,0.946254399636126,-0.110706829899421,0.387381833902882,1.29750300113354,-0.51470103409859,16.3352272566305,1.107117185925
9,13,253,16.2717079533052,1.78016662597656,1.36666666666667,1.5,2,1153,0.795536836548522,1.15632754541998,1.17838310375884,0.32032426785122,0.261417071339695,21.2972021185158,1.30884859657217
9,14,254,17.8400927468495,1.79595947265625,1.38333333333333,1.5,2,1154,1.14396592524736,0.999014114247267,1.11255920973852,1.37882447402357,0.71841328256398,23.6638308085739,1.32644101935809
9,15,255,19.4616381210038,1.80543518066406,1.4,1.5,2,1155,0.689222505725915,1.0514434712906,1.02542437944517,1.02074286391564,-0.837417595820008,22.8787245133014,1.17558061510813
9,16,256,21.1381459596826,1.80859375,1.41666666666667,1.5,2,1156,1.06608323937343,1.39788363095635,1.28275573332349,1.18543874018763,0.902693258988379,27.8734194462216,1.31863123186799
9,17,257,22.8714792218598,1.80543518066406,1.43333333333333,1.5,2,1157,0.574811586515299,1.22706305777588,0.32602257518324,1.11665264138741,-0.12679928390015,26.0302892440946,1.1381113128536
9,18,258,24.6635640117153,1.79595947265625,1.45,1.5,2,1158,1.4629466666277,0.91141670299974,1.36609518149323,1.02519925159491,0.781216405195314,31.4428703324209,1.27487131695506
9,19,259,26.5163917189489,1.78016662597656,1.46666666666667,1.5,2,1159,1.56675779263445,0.717674359030839,2.19803570291987,0.844888621101733,0.150367513010268,33.8054917796874,1.27489034473456
9,20,260,28.4320212316403,1.758056640625,1.48333333333333,1.5,2,1160,1.18878286807068,1.94450832049964,0.622714859449252,1.56076393100983,0.101077901810822,34.441473046839,1.21136210353245
9,21,261,30.4125812241143,1.72962951660156,1.5,1.5,2,1161,2.01850444953209,0.842984500338542,0.691750762126126,1.27636128559178,0.508707618062063,36.7146566111757,1.20721935243249
9,22,262,32.4602725223537,1.69488525390625,1.51666666666667,1.5,2,1162,1.44592133021611,1.14390712415735,1.09066829522713,2.12396366250185,1.02725138402377,39.3091228950819,1.21099177057161
9,23,263,34.5773705495876,1.65382385253906,1.53333333333333,1.5,2,1163,2.06876098779373,1.78566865393348,2.03828976682967,2.33134736062154,0.43544377792548,44.2296405139378,1.27914991252755
9,24,264,36.766227854774,1.6064453125,1.55,1.5,2,1164,2.32693113874757,2.20774743365674,2.53311331664967,1.92809660428295,0.0695695296563677,47.7955635019242,1.29998551090734
9,25,265,39.0292767267848,1.55274963378906,1.56666666666667,1.5,2,1165,1.5561850650782,1.14555191155543,1.45092554162425,2.02983660541294,0.0651449867128746,45.4818738106124,1.16532709865462
9,26,266,41.369031897199,1.49273681640625,1.58333333333333,1.5,2,1166,2.12039871080575,2.0721869281038,2.1791143614584,2.0363608057672,0.674196083349073,51.7580593799802,1.25113054394402
9,27,267,43.7880933347085,1.42640686035156,1.6,1.5,2,1167,2.42922611612032,2.22749883065736,1.94629686725812,2.29042818575594,-0.0680044287560974,53.6685971332706,1.22564361784463
9,28,268,46.2891491342386,1.353759765625,1.61666666666667,1.5,2,1168,1.9903235152916,1.7186006216773,2.41447758426205,2.01708491588043,0.497006367086958,55.880696111676,1.20720940343107
9,29,269,48.8749785039976,1.27479553222656,1.63333333333333,1.5,2,1169,3.4175802280102,2.51187430625466,3.02022488370815,1.51672652182102,0.181622164230833,62.0463820330332,1.26949175083439
9,30,270,51.5484548537714,1.18951416015625,1.65,1.5,2,1170,2.13546919434005,2.66531361904323,2.09292268473394,1.91407496553933,-0.501546690558196,61.1242305069804,1.18576261267913
10,1,271,1.01685340540722,1.10406494140625,1.18333333333333,1.5,2,1171,-0.731914827889614,0.304544757132003,-0.489033924771919,-0.744407288572032,-0.78645068532981,-0.950851706042574,-0.935092217802804
10,2,272,2.06817317241739,1.201416015625,1.2,1.5,2,1172,0.193396912760006,-0.562874930438903,-0.187258034789327,0.485909621332339,0.328171563602108,1.67235791567113,0.80861599888001
10,3,273,3.15512754226943,1.29205322265625,1.21666666666667,1.5,2,1173,-0.693942555908641,0.383521915344087,-0.054316085293886,0.575881672561708,0.269729335274748,2.91339036423858,0.923382755596317
10,4,274,4.27892435387168,1.3759765625,1.23333333333333,1.5,2,1174,0.0637905969784994,0.586470072261546,-0.182963708252342,0.0527883852291682,0.2918789668108,5.10744521377684,1.19362830267273
10,5,275,5.44081238596938,1.45318603515625,1.25,1.5,2,1175,-0.198632704656075,0.60973153898716,-0.442306726145016,-0.0447654090243879,-0.485339314631509,4.76552713332277,0.875885216261451
10,6,276,6.6420827448051,1.523681640625,1.26666666666667,1.5,2,1176,-0.270463115888793,1.57625049942336,0.225683925702065,1.56718214388462,-0.771548813091979,7.79354410205649,1.17335847828032
10,7,277,7.88407029881404,1.58746337890625,1.28333333333333,1.5,2,1177,0.955622003488386,-0.775655331781965,1.51892842971196,0.0602105754005544,-1.01829232268851,9.66576121285478,1.22598617801629
10,8,278,9.16815516194857,1.64453125,1.3,1.5,2,1178,0.0910917906576972,-0.0198910354039611,1.09914884713969,-0.27761577433825,1.09149806483513,12.0323214478231,1.31240377538133
10,9,279,10.4957642272801,1.69488525390625,1.31666666666667,1.5,2,1179,0.705451757118303,0.210888560469537,1.24962921931808,1.09064582076139,-0.0228695335029492,13.8206682411879,1.31678531852553
10,10,280,11.8683727525827,1.738525390625,1.33333333333333,1.5,2,1180,0.772219167773632,0.131895357130713,0.820586420510194,0.685039817879013,0.224264670188296,14.8419001600123,1.25054213154727
10,11,281,13.2875059996601,1.77545166015625,1.35,1.5,2,1181,0.874486917585111,1.54681743661892,0.573569588939518,0.618890908475304,0.490163405083291,18.2788365771996,1.37564088984548
10,12,282,14.7547409292381,1.8056640625,1.36666666666667,1.5,2,1182,0.307129454576899,0.186140608261738,0.800007818347914,0.563358476969386,0.361598638019926,17.125316078069,1.16066531836783
10,13,283,16.2717079533052,1.82916259765625,1.38333333333333,1.5,2,1183,0.595169817487115,0.916066404955754,0.382505220402809,0.368339395390946,-0.329746497745625,18.8716068490873,1.15978033180309
10,14,284,17.8400927468495,1.845947265625,1.4,1.5,2,1184,0.858823260356263,0.998431675003637,1.79719924925754,0.942090123397403,0.641800198728526,24.1608386135792,1.35430005641904
10,15,285,19.4616381210038,1.85601806640625,1.41666666666667,1.5,2,1185,1.38532513042707,0.782266123939327,0.913598297035244,1.37743254059716,-0.280561458759552,24.2308729199638,1.24505824069418
10,16,286,21.1381459596826,1.859375,1.43333333333333,1.5,2,1186,1.15973278768252,0.982146709326528,1.69738275813417,0.903467993757127,-0.0968469119283542,27.151494953754,1.28447854440692
10,17,287,22.8714792218598,1.85601806640625,1.45,1.5,2,1187,1.07247327886064,0.994423602329787,0.443517262547686,1.23367389333178,0.608503473951397,27.5777025943142,1.20576821143935
10,18,288,24.6635640117153,1.845947265625,1.46666666666667,1.5,2,1188,1.04319495435255,1.34148883580282,1.55329561486736,1.00393783260444,0.230816766579567,31.1175240332742,1.26167994287011
10,19,289,26.5163917189489,1.82916259765625,1.48333333333333,1.5,2,1189,1.49612848978538,0.855746282390175,0.622173567664235,1.17290915755547,-1.60383572673434,29.8518356040597,1.12578800013454
10,20,290,28.4320212316403,1.8056640625,1.5,1.5,2,1190,0.189614945996606,1.32491951265179,0.261199798435395,2.58812710217812,0.0728678012172246,31.2264488931872,1.09828452359332
10,21,291,30.4125812241143,1.77545166015625,1.51666666666667,1.5,2,1191,1.46572138666841,1.80155236421906,2.17923960876758,1.84966022402176,-1.0803377684252,37.935774757193,1.24737109545682
10,22,292,32.4602725223537,1.738525390625,1.53333333333333,1.5,2,1192,1.21311307430259,1.97333703835903,1.9088917632893,1.31036894978057,-0.926204466313918,39.5322170411651,1.21786460708059
10,23,293,34.5773705495876,1.69488525390625,1.55,1.5,2,1193,1.96037351241418,2.0828809496656,1.58155274091089,1.64091022290283,0.784317054259622,44.2850903455344,1.28075355764907
10,24,294,36.766227854774,1.64453125,1.56666666666667,1.5,2,1194,1.92728551325454,2.98613869282366,2.09979183321587,2.64583007736187,-0.570314949021291,47.1933658618863,1.28360641315447
10,25,295,39.0292767267848,1.58746337890625,1.58333333333333,1.5,2,1195,1.05729940408486,1.42073729683804,1.75888856042269,2.68967986022046,0.333589892718465,45.9291242646549,1.17678645664307
10,26,296,41.369031897199,1.523681640625,1.6,1.5,2,1196,1.73303745382713,3.33253496320819,1.87356013656278,1.50953413949966,0.498658811376809,52.650684205465,1.27270767022783
